song_id,title,artist,album,year_released,duration,tempo,loudness
3390,Heavy Like Sunday,Leona Naess,Heavy Like Sunday,2008,179.75,147.26,-9.04
3391,Heavy On My Mind (Album Version),Back Door Slam,Roll Away,2007,319.84,92.97,-4.33
3397,Hel Vete,Finntroll,NattfAPdd,2004,255.01,149.95,-5.56
3400,Helium,Cargo Cult,Vibrant,2004,240.09,96.00,-7.76
3401,Hell,Foo Fighters,In Your Honor,2005,117.00,152.13,-5.70
3402,Hell On Earth (Front Lines),Mobb Deep,Hell On Earth (Explicit),1996,274.10,91.91,-3.41
3403,Hell On High Heels,MAPtley CrA1/4e,New Tattoo,2000,260.05,132.13,-8.21
3405,Hello,Jan Wayne,Hello,2010,381.28,127.97,-5.62
3406,Hello,LL Cool J / Amil,G.O.A.T,2000,232.15,184.15,-3.95
3408,Hello Space Boy,Behemoth,Thelema 6,2000,209.06,156.76,-4.16
3412,Help Me Make It Through the Night,Charley Pride,The Pride of Country,2002,172.09,76.98,-13.55
3413,Help There's A Fire,Jason & The Scorchers,Fervor / Lost & Found,1983,172.25,184.88,-5.02
3414,Help Youngblood Get To the Freaky Party,Teena Marie,Starchild,1984,345.68,99.98,-12.23
3415,HengA$?hA$? tok,Esa Pakarinen,Esa Pakarinen,1990,200.20,125.35,-14.99
3416,Henrys Death,BT,Stealth,2005,214.54,150.08,-7.65
3417,Her Golden Robe In Silence Veiled,Autumnblaze,DA$?mmerElbenTragAPdie,1999,286.25,119.43,-9.03
3418,Herb Philbrick - Counter Spy ( LP Version ),Bob Newhart,Behind The Button-Down Mind Of Bob Newhart,1961,72.33,133.72,-12.04
3419,Here And Beyond,Behemoth,Zos Kia Cultus,2002,206.45,114.93,-4.46
3420,Here Comes The Big Parade,Harry Connick_ Jr.,She,1994,251.77,138.41,-6.13
3421,Here Comes The Hotstepper,Ini Kamoze,Massive Reggae,1995,248.92,100.34,-9.59
3422,Here Comes The Hotstepper,Ini Kamoze,100 R&B Classics - The Anthems,1995,242.60,100.34,-3.70
3424,Here I Am,Phantom Planet,Negatives,2004,120.66,105.90,-9.63
3425,Here I Am,FFH,Ready To Fly,2003,263.84,138.50,-6.32
3426,Here I Am King,Primordial,Imrama,1995,264.88,87.64,-5.23
3427,Here The Sun Never Shines,The Funeral Pyre,The Nature of Betrayal,2006,271.23,227.30,-5.59
3432,Here Without You,3 Doors Down,Seventeen Days,2002,232.07,143.70,-6.35
3434,Here_ Swing_ Sing,Kooii,Beads on a String,2005,391.00,112.93,-10.78
3437,Hermitage,Pat Metheny,New Chautauqua,1979,338.02,103.56,-26.86
3438,Hero In A Dream,Ensiferum,Ensiferum,1999,218.62,200.06,-2.60
3442,Hesitation Blues,Hot Tuna,Platinum & Gold Collection,1970,304.46,134.62,-13.56
3444,Heut' Nacht,Spliff,85555,1982,264.41,107.97,-18.58
3446,Hex Breaker,Taint,Secrets & Lies,2009,281.47,92.04,-4.58
3447,Hey Daddy,Korn,Issues,1999,224.52,94.06,-6.69
3448,Hey Daddy (Daddy's Home),Usher,Raymond v Raymond,2010,224.10,96.00,-4.33
3450,Hey Joe,Carl Smith,Honky Tonk Rockabillies_ Volume 2,1993,141.48,120.55,-11.85
3451,Hey Joe,Carl Smith,Replay: Carl Smith,1993,151.25,110.08,-10.21
3452,Hey Joe,Carl Smith,Honky Tonk Rockabillies_ Volume 1,1993,136.05,124.65,-11.65
3453,Hey Joe,Roy Buchanan,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,1974,329.66,119.09,-8.88
3454,Hey Joe,The Creation,Our Music Is Red  - With Purple Flashes,1967,250.28,85.45,-10.61
3456,Hey Louise,Neil Diamond,The Jazz Singer Original Songs From The Motion Picture,1980,181.16,100.42,-14.34
3457,Hey Sexy Lady,Shaggy / Brian & Tony Gold,Lucky Day,2002,199.94,101.79,-6.47
3463,Hidden Documents,Alexandre Desplat,The Ghost Writer,2010,128.63,91.95,-30.18
3464,Hidden Sun,Room 5,Music & You,2003,403.02,127.99,-7.61
3465,Hide Away,Freddie King,King Of The Blues,1960,286.82,134.74,-6.62
3468,High Horse,Daniel Johnston,Is and Always Was,2009,153.34,128.02,-8.21
3469,High Horse,Workhorse,Beasts of Burden,2007,251.40,85.21,-7.20
3472,High-Speed French Train,Alexandre Desplat,Fantastic Mr. Fox (Original Soundtrack),2009,86.23,120.08,-20.55
3474,Highland,Bill Douglas,Universe One,1990,201.95,138.21,-13.21
3475,Hillbillies From Outerspace,The Vaughan Brothers,Family Style,1990,222.64,141.60,-13.32
3478,Hindsight,Call To Preserve,From Isolation,2008,44.30,208.17,-2.03
3480,Hip Replacement,Paris_ Texas,Polyvinyl 2002 - 2003 Sampler,2002,225.67,100.53,-6.74
3481,Hippa To Da Hoppa [Explicit Version],Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,1995,181.63,96.22,-14.81
3490,HISTORY,Michael Jackson,King Of Pop,1995,249.99,128.70,-2.62
3494,Hit The Lights,Metallica,Some Kind Of Monster,1982,252.34,167.49,-3.03
3497,Ho Shit (Chopped&Screwed),5th Ward Boyz,Ghetto Dope,1993,261.12,130.73,-6.71
3498,Hoes & Discos,Non Stop DJs,Furious EP,2004,237.92,150.96,-9.87
3500,Hold Me,DCX,Hold Me,2008,193.72,135.05,-5.55
3502,Hold Me While I Cry,Irma Thomas,The Story Of My Life,2001,205.30,112.11,-14.53
3503,Hold On,Hot Chip,Made In The Dark,2008,381.18,134.50,-6.36
3504,Hold On,22-20s,22-20s,2004,317.47,133.33,-6.81
3505,Hold On,The Jason Bonham Band,MAD HATTER,1992,260.52,142.26,-8.01
3509,Hold On Baby,Janet Jackson,Janet,1993,10.34,61.88,-32.74
3510,Hold On I'm A Comin' (Album Version),Bill Cosby,Bill Cosby Sings Hooray For The Salvation Army Band!,1968,156.39,117.05,-11.19
3511,Hold On Tight,Lambda,Hold On Tight,1996,180.79,128.07,-7.94
3514,Hold Up My Heart,Brooke White,Hold Up My Heart,2009,233.80,89.67,-8.02
3515,Holdin' On,Terry Callier,LifeTime,1999,327.05,95.86,-10.86
3516,Hole In My Head,Dixie Chicks,Fly,1999,201.17,153.45,-7.28
3520,Holli Holi Nach Kuriye,Malkit Singh,Best Of Golden Star,2007,430.94,56.89,-10.74
3521,Hollow Dream,M.I.K.E.,The Perfect Blend,2006,440.53,135.05,-10.74
3525,Homegrown,The Pharcyde,Humboldt Beginnings,2004,138.50,130.02,-9.63
3526,Honey,Mariah Carey,Greatest Hits,1997,301.19,95.93,-7.49
3527,Honey,Mariah Carey Featuring Da Brat & JD,The Remixes,1997,314.12,95.14,-10.73
3529,Honey Fingers,Richard Galliano,Spleen,1992,196.26,106.15,-15.06
3979,If We Loved,Chuck Wicks,Starting Now,2008,222.01,99.12,-5.28
3530,Honey I Sugar Pie,Tanto Metro & Devonte,Riddim Driven - Adrenaline,2003,207.33,195.98,-8.41
3532,Hoochie Coochie Man,The Jeff Healey Band,Road House,1989,313.78,107.20,-11.49
3539,Hope  (Edited Album Version),Twista Featuring Cee-Lo,Kamikaze,2004,272.51,106.97,-5.13
3540,Hope For The Fallen,Call To Preserve,From Isolation,2008,175.23,158.02,-1.67
3542,Hopelessly,Rick Astley,Body And Soul,1993,215.09,150.11,-10.61
3546,Horns Of The Bull,Penguin CafA(c) Orchestra,Signs Of Life,1987,275.12,191.61,-19.45
3547,Horrible,Jack Off Jill,Humid Teenage Mediocrity,1995,149.37,177.87,-12.63
3549,Hot Cross Bun,Mikey Dread,Rockers Vibration,1982,193.12,132.09,-8.17
3552,Hot Night Downtown,Charlie Peacock,West Coast Diaries Vol.1-cass.,1988,202.34,118.16,-9.54
3554,Hot Rod Lincoln,Asleep At The Wheel,House Of Blue Lights,1988,399.05,123.40,-12.71
3555,Hot Spot (Terrible Love Mix),Steinski,What Does It All Mean? - 1983-2006 Retrospective,2003,169.98,185.33,-12.74
3556,Hot Tamale Baby,Buckwheat Zydeco,Best Of/20th Century,1987,246.49,124.58,-7.82
3560,Hotta,T.O.K.,Reggae Gold 2006,2006,190.72,126.68,-5.98
3561,Hound Dog,Big Mama Thornton with Kansas Bill and his Orchestra,A Lesson in Rock,1953,169.85,148.91,-7.96
3563,House Full Of Bullets,Joe Satriani,Live In San Francisco,1998,415.48,98.43,-8.53
3565,House of Love,Steel Pulse,Rage and Fury,1997,261.35,168.24,-6.65
3566,House Of Pain,Van Halen,Jump / House Of Pain [Digital 45],1983,199.10,200.52,-12.06
3567,House Of Sin,Leeroy Stagger,Beautiful House,2005,304.22,75.49,-14.81
3568,House Of Wolves (Album Version),My Chemical Romance,The Black Parade,2006,184.01,127.15,-2.90
3570,How Bad Do You Want It,Mark Wills,And The Crowd Goes Wild,2003,210.34,96.07,-5.85
3571,How Beautiful (Cry For The Desert Album Version),Twila Paris,Cry For The Desert,1990,290.19,105.83,-12.13
3572,How Can I,Jah Cure,Ghetto Life,2003,240.48,160.66,-6.34
3574,How Can You Resist It,Teena Marie,Ivory,1990,328.57,81.95,-11.04
3576,How Do I Maintain Pt. II,Shout Out Out Out Out,Reintegration Time,2009,233.95,120.01,-7.57
3577,How Does It Feel,Avril Lavigne,Under My Skin,2004,224.94,118.06,-4.77
3580,How Insensitive,Charlie Byrd,Byrd & Brazil,2004,361.56,121.89,-22.94
3585,How Many More Years (LP Version),John Hammond,Sooner Or Later,2002,196.36,105.36,-12.44
3586,How Old Are You,Loudon Wainwright III,I'm Alright,1994,128.16,193.64,-16.12
3590,How Y' All Doin',Kyle Eastwood,Now,2006,207.20,100.18,-14.23
3591,How Ya Like Me Now,Kool Moe Dee,The Masters Series: Hip Hop,1987,336.43,104.17,-7.00
3598,Hum Drum,Terror Squad / Remy / Prospect / Armageddon,True Story,2004,251.90,181.30,-5.51
3599,Human Being,The New York Dolls,Too Much Too Soon,1974,344.06,154.95,-9.25
3600,Human Being,The New York Dolls,Too Much Too Soon,1974,344.45,154.76,-10.19
3602,Human Cannonball,Loudon Wainwright III,Grown Man,1995,190.48,102.43,-15.66
3603,Human Guinea Pig,Suicidal Tendencies,Join The Army,1987,125.91,186.16,-9.96
3604,Humanity,The Berzerker,The Berzerker,2000,105.46,86.50,-6.95
3605,Hummingbird,Jimmy Page,Outrider,1988,322.98,139.02,-13.87
3606,Hummingbird,Leon Russell,A Song For You,1970,226.22,86.99,-12.89
3607,Humppa,Kapelle Herrenweide,Kavalierstart,2009,214.36,109.29,-12.25
3608,Humppa,Elakelaiset,In Humppa We Trust-Live!,1996,182.83,166.91,-11.93
3612,Hunger Strike,Temple Of The Dog,Temple Of The Dog,1991,243.96,137.94,-10.85
3613,Hungry People,Otis Taylor,White African,2001,301.87,84.56,-10.43
3615,Hunter,30 Seconds To Mars,A Beautiful Lie,2005,234.74,106.53,-10.81
3616,Hunter And The Hunted (Live),Simple Minds,Silver Box,1983,352.44,106.14,-8.01
3617,Hunting,Deep Forest,Made In Japan,1992,397.77,145.46,-9.31
3620,Hurry Up And Come,Cocoa Tea,Israel's King,2008,225.54,160.02,-5.75
3622,Hush,Mongo Santamaria,Mongo Returns!,1995,366.71,175.61,-11.26
3624,Hydraulic Pimp,Non Stop DJs,Furious EP,2004,222.25,123.98,-7.38
3629,I Am,Devanic,Mask Industries,2006,336.06,87.04,-7.07
3632,I Am Fred Astaire (Album Version),Taking Back Sunday,Where You Want To Be,2004,223.40,147.75,-4.50
3634,I Am Here,F.I.R.,Let's Smile !,2009,232.49,85.96,-6.39
3637,I Am The Walrus,Spooky Tooth / Mike Harrison,That Was Only Yesterday - An Introduction To,1970,384.76,134.80,-9.95
3638,I Am Your Mother Too,Keb' Mo',Big Wide Grin,2001,242.81,86.63,-16.24
3642,I Can Dig It,The Box Tops,Nonstop,1968,142.37,93.77,-11.67
3644,I Can't Be Satisfied,John Hammond,Bluesman,2002,195.32,123.14,-10.70
3648,I Can't Feel You Anymore,Loretta Lynn,Gold,1994,195.32,93.31,-13.14
3651,I Can't Quit You Baby (Live) [Never Released],The Fabulous Thunderbirds,Tacos Deluxe,2003,342.20,92.74,-9.57
3652,I Can't Rest,Fontella Bass,Rescued : The Best Of Fontella Bass,2006,175.39,124.83,-6.75
3653,I Can't Stand It,Sam Baker,Sugar Man,2005,144.74,111.85,-14.85
3654,I Can't Stop Loving You,Martina McBride,Timeless,2005,261.96,100.19,-13.63
3656,I Can't Wait 'Til Christmas (LP Version),Bryan White,Dreaming Of Christmas,1999,240.90,126.62,-8.28
3658,I Cannot Believe It's True,Phil Collins,Hello_ I Must Be Going,1982,316.39,121.04,-11.76
3660,I Changed My Mind (DJ Spinna Remix),Lyrics Born,Same !@#$ Different Day,2005,313.16,98.93,-3.53
3661,I Constantly Thank God For Esteban (Album Version),Panic! At The Disco,A Fever You Can't Sweat Out,2005,210.26,167.01,-5.72
3663,I Could Be Dreaming,Belle and Sebastian,The BBC Sessions,1996,226.93,165.04,-9.67
3665,I Cried All The Way To The Altar,Patsy Cline,Walkin' After Midnight - The Original Sessions Vol. I,1995,148.40,91.64,-9.38
3666,I denna ljuva sommartid,Sofia Karlsson,Folk Songs,2002,340.22,101.90,-14.86
3668,I Did it for You,David Cook,David Cook,2008,229.46,82.28,-3.80
3671,I Do (Chris The Greek Remix),Tina Ann,Situations,2003,237.53,134.02,-5.45
3675,I Don't Know,Teenage Fanclub,Bandwagonesque,1991,274.70,116.24,-15.84
3676,I Don't Know You People,Orbital,The Middle Of Nowhere,1999,467.54,91.36,-8.91
3677,I Don't Like It Like This,The Radio Department,Marie Antoinette (Original Motion Picture Soundtrack),2005,248.24,142.95,-9.02
3681,I Don't Wanna be a War Hero,Anti-Flag,Live at the Fireside Bowl,2003,99.00,106.07,-6.46
3683,I Don't Want To Hear Any More,Eagles,Long Road Out Of Eden,2007,261.17,92.19,-6.18
3684,I Don't Want To Let You Go,Weezer,Raditude,2009,228.44,122.85,-10.57
3686,I Don't Want Your Love,Dealership,Action / Adventure,2004,103.52,107.00,-7.40
3687,I Dream Of Chi Chi,Brian Tyler,Dragonball Evolution,2009,52.87,104.99,-19.96
3689,I Feel So Good,J.B. Lenoir,Passionate Blues,1995,114.62,129.58,-7.57
3690,I Found You,The Impressions,The Impressions,1963,207.36,121.90,-16.49
3695,I Go To Work,Kool Moe Dee,Greatest Hits,1989,281.34,83.86,-8.76
3696,I Got A Seecret,Redman,Doc's Da Name 2000,1998,209.63,113.31,-8.75
3699,I Got Over It (Album Version),Robben Ford,Talk To Your Daughter,1988,203.99,154.32,-11.98
3701,I Got Stripes (Live),Johnny Cash,The Legend,2006,112.95,118.04,-7.09
3704,I Guess I'm Crazy,Jim Reeves,RCA  Country Legends,1990,145.14,91.32,-12.65
3705,I Hate Christmas,Asleep At The Wheel,Santa Loves to Boogie,2007,180.51,78.09,-7.83
3708,I Heard Her Call My Name,The Velvet Underground,The Very Best Of The Velvet Underground,1968,276.69,144.56,-14.00
3712,I Hold Your Hand In Mine [Live At Royal Albert Hall],Tiny Tim,Live! At The Royal Albert Hall,2000,43.36,93.78,-24.00
3713,I Hope The Weather Stays Fine (Remix),The Dylans,The Dylans,1991,410.98,106.04,-14.74
3719,I Know A Place,Joe Bonamassa,Black Rock,2010,258.74,75.06,-7.36
3720,I Know I Can,Dave Hollister,Witness Protection,2008,363.39,89.47,-7.05
3721,I Know Somethin (Bout You),Alice In Chains,Jar of flies / Facelift / Dirt,1990,261.77,114.76,-9.66
3723,I Know Where I Am Now,Jake Hess,Special Homecoming Moments,2004,298.89,99.96,-15.10
3724,I Know You Got Soul,Eric B. & Rakim,Paid In Full,1987,282.04,94.50,-12.31
3726,I Like The Way,Tommy James And The Shondells,Anthology,1967,161.85,100.19,-13.96
3727,I Like Young Girls,Love Jones,Here's To The Losers,1993,182.73,87.80,-7.33
3730,I Love It [Clubstar Remix],Sneaky Sound System,I Love It,2006,342.02,145.03,-6.42
3732,I Love No One But You,Don Gibson,Lonesome Number One,1991,169.64,123.53,-14.26
3734,I Love The Life I'm Living,Slim Harpo,The Excello Singles Anthology,1993,153.68,93.77,-14.23
3735,I Love This Town,Bon Jovi,Whole Lot Of Leavin',2007,286.35,134.29,-3.38
3743,I Love You More Than You'll Ever Know (LP Version),Donny Hathaway,A Donny Hathaway Collection,1990,322.87,72.94,-16.34
3744,I Love You_ You Imbecile,Pelle Carlberg,In A Nutshell,2007,174.81,155.07,-4.40
3751,I Need Love,Usher,Live,1999,32.42,118.24,-14.43
3755,I Never Came,Queens Of The Stone Age,Lullabies To Paralyze,2005,288.42,115.61,-8.17
3760,I Only Have Eyes For You (Album Version),John Stevens,Red,2005,245.45,244.37,-12.79
3763,I Put a Spell on You,Screamin' Jay Hawkins,I Put a Spell on You: The Best Of,1956,211.33,130.34,-6.56
3766,I Remember,Patrick Lamb,Soul of a Free Man,2007,290.38,93.04,-5.54
3767,I Remember (amended album version),Lil Boosie,Bad Azz,2006,243.36,171.85,-3.17
3770,I Saw Destruction,The Scare,Oozevoodoo,2009,209.71,110.16,-4.75
3777,I See You,Grayson Capps,If You Knew My Mind,2005,242.18,186.89,-13.01
3780,I Stayed Long Enough,Tammy Wynette,The World Of Tammy Wynette,1968,119.90,111.12,-14.09
3781,I Still Haven't Found What I'm Looking For,Mariano Yanani,Babies Go U2,2003,180.01,96.96,-13.94
3784,I Surrender All,Clay Crosse,I Surrender All,1998,286.75,134.86,-8.00
3785,I Swear the Visine is for my Allergies,Salt The Wound,Carnal Repercussions,2008,218.80,179.63,-8.45
3788,I Think My Wife Is Running Around On Me (Taco Hell),Tim Wilson,The Real Twang Thang,2005,186.49,90.02,-4.52
3789,I Versus I,Seventh Star,The Undisputed Truth,2007,184.84,114.59,-4.68
3791,I Wanna Be Where You Are,Michael Jackson,Hello World - The Motown Solo Collection,1972,182.75,207.54,-8.96
3792,I WANNA HEAR IT FROM YOU,Eddy Raven,LIVE IN CONCERT,1995,204.85,133.43,-11.14
3794,I Want It,Zombie Girl,Back From The Dead,2006,260.54,129.98,-5.20
3800,I Want What I Want,Weirdos_ The,We Got The Neutron Bomb,1978,161.28,139.91,-9.40
3801,I Want You,Sophie B. Hawkins,The Best Of Sophie B. Hawkins,1992,316.76,98.41,-11.76
3802,I Want You (Album Version),Faith Hill,Fireflies,2005,246.10,119.06,-9.70
3803,I Want You (Forever),Carl Cox Vs Yousef,Dave Pearce Best of the Dance Years 1988 - 1992,1991,357.82,130.02,-5.70
3804,I Want You Back,The Plimsouls,Live! Beg_ Borrow & Steal: October 31_ 1981 Whisky A Go Go,1981,147.96,123.45,-7.84
3806,I Was a Human Bomb for the FBI,Zombina & The Skeletones,I Was a Human Bomb for the FBI,2006,210.94,190.04,-7.34
3809,I Will Always Love You,Deborah Allen,Karaoke: Country Queen - Singing to the Hits,2005,189.57,67.90,-11.16
3818,I Wish I Had A Girl,Henry Lee Summer,Henry Lee Summer,1988,266.42,127.68,-10.23
3819,I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,I Wish I Was A Punk Rocker (With Flowers In My Hair),2006,425.19,121.98,-4.16
3820,I Wish My Mother Was Here,Byther Smith,Addressing The Nation With The Blues,1989,418.87,117.17,-11.70
3824,I Won't Spend Another Night Alone,The Ataris,So Long_ Astoria,1999,257.85,151.40,-3.12
3830,I.B.S. (Amended Album Version),Cam'Ron,Killa Season,2006,212.79,189.29,-6.80
3832,I'd Like To Be,Jim Reeves,Legends,1994,121.73,151.73,-12.74
3833,I'd Rather Have Jesus,Loretta Lynn,The Gospel Spirit,1965,161.49,79.18,-13.80
3836,I'll Be Glad,Elvin Bishop,Gettin' My Groove Back,2005,335.70,100.17,-4.56
3841,I'll Be Yours,Faron Young,Live Fast_ Love Hard_ Die Young (Best of_ Vol. 1),1994,168.72,74.89,-13.60
3842,I'll Come Running,Connie Smith,The Essential Connie Smith,2001,125.67,124.92,-9.09
3846,I'll Never Find Another You,Sonny James,Capitol Collectors Series,1967,146.02,144.54,-15.91
3849,I'll See You Sunday,Twila Paris,Knowin' You're Around,1980,235.65,135.42,-12.91
3850,I'll Show You Love,Usher,Usher,1994,283.90,90.20,-7.28
3855,I'm A Chicken Head (Skit),Cam'Ron,Purple Haze,2004,85.97,110.06,-19.67
3857,I'm A Lazy Sod (Live),Sex Pistols,Live & Filthy,1998,126.07,130.43,-4.87
3858,I'm A Tomorrow,Ec8or,The One And Only High And Low,2000,123.61,100.01,-4.65
3860,I'm Alive (BT & Sasha Mix),Seal,Seal Best Remixes 1991-2005,2001,828.06,128.45,-6.22
3862,I'm Amazing,Keb' Mo',Keep It Simple,2004,194.48,88.75,-10.98
3863,I'm Back,Eminem,The Marshall Mathers LP,2000,312.27,180.17,-3.99
3866,I'm Chillin,Kurtis Blow,The Best Of Kurtis Blow,1990,220.84,107.37,-12.64
3869,I'm Glad,Jennifer Lopez,I'm Glad,2002,224.39,93.95,-5.23
3874,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,Straight From The Soul,2004,146.89,183.88,-10.22
3879,I'm Happy She Said,M83,M83,2001,1071.88,90.26,-6.10
3880,I'm Hot,Erick Sermon,Music,2001,228.44,95.93,-6.92
3881,I'm in Korea,J. B. Lenoir,If You Love Me,1954,190.64,98.02,-9.30
3889,I'm Mad,EPMD,Business As Usual,1990,222.14,109.06,-10.03
3890,I'm Not A Loser,Descendents,Somery,1982,89.23,203.29,-8.87
3892,I'm Not Done,Fever Ray,Live In Lulea,2009,280.24,64.81,-9.07
3893,I'm Not Moving,Phil Collins,Face Value,1981,154.93,100.04,-15.43
3894,I'm Not Worth the Tears,Dolly Parton,The Dolly Parton Classics,1967,152.45,95.98,-12.14
3896,I'm On The Run,JennyAnyKind,Peas And Collards,2003,326.79,150.24,-10.85
3897,I'm On To You,Hurricane,Over The Edge,1988,236.04,110.18,-4.62
3898,I'm On Your Tail,Paul Carrack,Groove Approved,1989,374.96,99.96,-11.38
3901,I'm Poured Out Like Water,Tel Basta,Lickerish,1996,220.37,120.35,-12.38
3902,I'm Real,Jennifer Lopez featuring Ja Rule,J.Lo,2001,263.21,83.49,-8.15
3903,I'm Running Out Of Love,Dolly Parton,Just Because I'm A Woman,2008,125.34,100.06,-10.61
3905,I'm So Bored With The U.S.A.,The Clash,The Future Is Unwritten,1977,140.77,203.94,-8.33
3907,I'm Still In Love With You,T-Bone Walker,Mean Old World,1967,171.83,81.07,-16.96
3909,I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Gang Starr Featuring Jeru The Damaja And Lil Dap,Daily Operation,1992,244.32,95.30,-15.55
3912,I'm Wanderin',Jackie Wilson,The Jackie Wilson Genesis,1958,160.78,108.25,-12.53
3914,I'm Wrong,Dave Hollister,The Definitive Collection,2006,301.87,113.09,-4.94
3916,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),Heaven 17,Penthouse And Pavement,1981,311.43,122.27,-9.80
3917,I'm Your Witchdoctor,John Mayall & The Bluesbreakers,Bluesbreakers With Eric Clapton - Deluxe Edition,1988,129.49,117.73,-6.32
3918,I'ma Bang,DMX,The Great Depression,2001,306.05,92.40,-4.56
3919,I'mma Break It Down,Eazy-E,Eazy Duz It,1988,208.33,115.69,-8.08
3922,I've Been Lonely (For So Long),Frederick Knight,True Soulful Love,2000,198.82,96.53,-8.48
